state,plate_title,plate_img,color_bg,text_color,visual_elements,category,rarity,layout_style,confidence_score,notes,source
MI,Iraq Conflict veteran,MilitaryVeterans_IraqConflict.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.774,Improved auto-classification with 77.4% confidence,https://www.maine.gov/sos/bmv/registration/availablevet.html
MI,Korean War veteran,MilitaryVeterans_KoreanWar.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.774,Improved auto-classification with 77.4% confidence,https://www.maine.gov/sos/bmv/registration/availablevet.html
MI,Lake Superior State University,University_LakeSuperiorState.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.788,Improved auto-classification with 78.8% confidence,https://www.maine.gov/sos/bmv/registration/swplate.html
MI,Laos Conflict veteran,MilitaryVeterans_LaosConflict.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.785,Improved auto-classification with 78.5% confidence,https://apps1.web.maine.gov/cgi-bin/online/bmv/vanity/select_type
MI,Lebanon Conflict veteran,MilitaryVeterans_LebanonConflict.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.765,Improved auto-classification with 76.5% confidence,https://www.maine.gov/sos/bmv/registration/tsplate.html
MI,Lighthouse Preservation,SpecialCause_LighthousePreservation.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.778,Improved auto-classification with 77.8% confidence,https://apps1.web.maine.gov/cgi-bin/online/bmv/vanity/select_type
MI,Mackinac Bridge,Standard_MacBridge.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.597,Improved auto-classification with 59.7% confidence,https://www.maine.gov/sos/bmv/registration/umplate.html
MI,Marine Corps veteran,MilitaryVeterans_MarineCorps.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.799,Improved auto-classification with 79.9% confidence,https://apps1.web.maine.gov/cgi-bin/online/bmv/vanity/select_type
MI,Medal of Honor veteran,MilitaryVeterans_MedalofHonor.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.781,Improved auto-classification with 78.1% confidence,https://www.maine.gov/sos/bmv/registration/wbplate.html
MI,Michigan Fraternal Order of Police,SpecialOrg_FraternalOrderofPolice.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.784,Improved auto-classification with 78.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Michigan Professional Fire Fighters Union,SpecialOrg_ProfessionalFireFightersUnion.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.787,Improved auto-classification with 78.7% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Michigan State Firemen's Association,SpecialOrg_FiremensAssociation.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.761,Improved auto-classification with 76.1% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MI,Michigan State University,University_MichiganState.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.79,Improved auto-classification with 79.0% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Michigan Technological University,University_MichiganTech.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.811,Improved auto-classification with 81.1% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-organization-plate-options
MI,Military Reserve member,MilitaryVeterans_MilitaryReserve.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.764,Improved auto-classification with 76.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,National Guard member,MilitaryVeterans_NationalGuard.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.795,Improved auto-classification with 79.5% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Navy veteran,MilitaryVeterans_Navy.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.796,Improved auto-classification with 79.6% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MI,Northern Michigan University,University_NorthernMichigan.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.824,Improved auto-classification with 82.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MI,Oakland University,University_Oakland.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.808,Improved auto-classification with 80.8% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MI,Olympic Education,SpecialCause_OlympicEducation.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.799,Improved auto-classification with 79.9% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Panama Conflict veteran,MilitaryVeterans_PanamaConflict.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.781,Improved auto-classification with 78.1% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Patriotic,SpecialCause_Patriotic.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.786,Improved auto-classification with 78.6% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Pearl Harbor survivor,MilitaryVeterans_PearlHarborSurvivor.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.784,Improved auto-classification with 78.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MI,Permanent Trailer,Standard_PermanentTrailer.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.754,Improved auto-classification with 75.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MI,Persian Gulf - Desert Storm veteran,MilitaryVeterans_PersianGulfDesertStorm.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.763,Improved auto-classification with 76.3% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MI,Police Officers Association of Michigan,SpecialOrg_POAM.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.763,Improved auto-classification with 76.3% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MI,Pure Michigan,Standard_PureMichigan.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.733,Improved auto-classification with 73.3% confidence,https://www.michigan.gov/sos/vehicle/license-plates
MI,Saginaw Valley State University,University_SaginawValleyState.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.81,Improved auto-classification with 81.0% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Somalia Conflict veteran,MilitaryVeterans_SomaliaConflict.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.763,Improved auto-classification with 76.3% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Support Michigan Veterans,SpecialCause_SupportMichiganVeterans.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.762,Improved auto-classification with 76.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MI,University of Michigan,University_UMichigan.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.774,Improved auto-classification with 77.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MI,University of Michigan - Dearborn,University_UMichiganDearborn.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.779,Improved auto-classification with 77.9% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MI,University of Michigan - Flint,University_UMichiganFlint.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.815,Improved auto-classification with 81.5% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Veterans Memorial,SpecialCause_VeteransMemorial.jpg,multicolor,dark_on_light,text_focused,military,rare,text_focused,0.81,Improved auto-classification with 81.0% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MI,Vietnam Service Medal veteran,MilitaryVeterans_VietnamServiceMedal.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.824,Improved auto-classification with 82.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Vietnam War veteran,MilitaryVeterans_VietnamWar.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.775,Improved auto-classification with 77.5% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-organization-plate-options
MI,Water Quality,SpecialCause_WaterQuality.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.77,Improved auto-classification with 77.0% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MI,Water-Winter Wonderland,Standard_WaterWinterWonderland.png,black,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.772,Improved auto-classification with 77.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Wayne State University,University_WayneState.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.792,Improved auto-classification with 79.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates
MI,Western Michigan University,University_WesternMichigan.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.799,Improved auto-classification with 79.9% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,Wildlife Habitat,SpecialCause_WildlifeHabitat.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.795,Improved auto-classification with 79.5% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MI,World War II veteran,MilitaryVeterans_WorldWarII.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.786,Improved auto-classification with 78.6% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,“Proud to be a Veteran”,MN-plates_image-076.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.65,Improved auto-classification with 65.0% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,“Proud to be a Veteran” Motorcycle,MN-plates_image-077.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.69,Improved auto-classification with 69.0% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Agricultural Plate,MN-plates_image-002.jpg,black,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.478,Improved auto-classification with 47.8% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,American Legion,american-legion.png,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.639,Improved auto-classification with 63.9% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MN,ARO (Amateur Radio),MN-plates_image-003.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.584,Improved auto-classification with 58.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/standard-plate-options
MN,Citizens Band Radio,MN-plates_image-004.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.679,Improved auto-classification with 67.9% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collector Class: Pioneer,collector-pioneer.png,white,dark_on_light,text_focused,historical,rare,text_focused,0.714,Improved auto-classification with 71.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collector Class: StreetRod,MN-plates_image-010.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.71,Improved auto-classification with 71.0% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-organization-plate-options
MN,Collector Class:Classic,MN-plates_image-005.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.711,Improved auto-classification with 71.1% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-organization-plate-options
MN,Collector Class:Classic Motorcycle,MN-plates_image-006.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.755,Improved auto-classification with 75.5% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-organization-plate-options
MN,Collector Class:Collector,collector-collector.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.772,Improved auto-classification with 77.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Collegiate: Augsburg College,MN-plates_image-011.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.642,Improved auto-classification with 64.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Collegiate: Bemidji,MN-plates_image-012.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.642,Improved auto-classification with 64.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collegiate: Bethel University,MN-plates_image-013.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.654,Improved auto-classification with 65.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collegiate: College of St. Benedict,MN-plates_image-023.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.664,Improved auto-classification with 66.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collegiate: Concordia College (Moorhead),MN-plates_image-014.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.642,Improved auto-classification with 64.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Collegiate: Concordia University (St. Paul),MN-plates_image-015.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.618,Improved auto-classification with 61.8% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Collegiate: Crown College,MN-plates_image-008.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.669,Improved auto-classification with 66.9% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MN,Collegiate: Gustavus Adolphus,gustavus-adolphus.png,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.682,Improved auto-classification with 68.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collegiate: Hamline University,MN-plates_image-016.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.664,Improved auto-classification with 66.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MN,Collegiate: Macalester University,MN-plates_image-017.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.654,Improved auto-classification with 65.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collegiate: Metropolitan State University,MN-plates_image-019.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.704,Improved auto-classification with 70.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/standard-plate-options
MN,Collegiate: Minnesota State University Mankato,MN-plates_image-018.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.695,Improved auto-classification with 69.5% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collegiate: Minnesota State University Moorhead,MN-plates_image-020.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.65,Improved auto-classification with 65.0% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-organization-plate-options
MN,Collegiate: Southwest Minnesota State University,MN-plates_image-022.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.64,Improved auto-classification with 64.0% confidence,https://www.michigan.gov/sos/vehicle/license-plates/standard-plate-options
MN,Collegiate: St. Catherine’s University,MN-plates_image-024.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.618,Improved auto-classification with 61.8% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Collegiate: St. Cloud State,MN-plates_image-027.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.618,Improved auto-classification with 61.8% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collegiate: St. John’s,st-johns-univ.png,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.662,Improved auto-classification with 66.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MN,Collegiate: St. Mary's,MN-plates_image-025.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.671,Improved auto-classification with 67.1% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Collegiate: St. Olaf,MN-plates_image-028.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.662,Improved auto-classification with 66.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Collegiate: St. Thomas,MN-plates_image-030.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.642,Improved auto-classification with 64.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Collegiate: U of M Crookston,MN-plates_image-031.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.631,Improved auto-classification with 63.1% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MN,Collegiate: U of M Duluth,MN-plates_image-032.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.636,Improved auto-classification with 63.6% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collegiate: U of M Morris,MN-plates_image-034.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.634,Improved auto-classification with 63.4% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Collegiate: U of M Twin Cities,MN-plates_image-033.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.633,Improved auto-classification with 63.3% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MN,Collegiate: University of Northwestern St. Paul,MN-plates_image-021.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.678,Improved auto-classification with 67.8% confidence,https://www.michigan.gov/sos/vehicle/license-plates/standard-plate-options
MN,Collegiate: Winona State,MN-plates_image-035.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.676,Improved auto-classification with 67.6% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Commuter Van Pool,van-pool.png,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.688,Improved auto-classification with 68.8% confidence,https://www.michigan.gov/sos/vehicle/license-plates/university-plate-options
MN,Critical Habitat (DNR Conservation) - Anglers,MN-plates_image-039.jpg,multicolor,dark_on_light,text_focused,environmental,rare,text_focused,0.536,Improved auto-classification with 53.6% confidence,https://www.michigan.gov/sos/vehicle/license-plates/special-cause-fundraising-options
MN,Critical Habitat (DNR Conservation) - Buck,MN-plates_image-042.jpg,white,dark_on_light,text_focused,environmental,rare,text_focused,0.612,Improved auto-classification with 61.2% confidence,https://www.michigan.gov/sos/vehicle/license-plates/military-and-veteran-plate-options
MN,Critical Habitat (DNR Conservation) - Chickadee,MN-plates_image-040.jpg,white,dark_on_light,text_focused,environmental,rare,text_focused,0.539,Improved auto-classification with 53.9% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Critical Habitat (DNR Conservation) - Deer,MN-plates_image-037.jpg,multicolor,dark_on_light,text_focused,environmental,rare,text_focused,0.591,Improved auto-classification with 59.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Critical Habitat (DNR Conservation) - Kouba Moose,MN-plates_image-044.jpg,white,dark_on_light,text_focused,environmental,rare,text_focused,0.592,Improved auto-classification with 59.2% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Critical Habitat (DNR Conservation) - Ladyslipper,MN-plates_image-041.jpg,white,dark_on_light,text_focused,environmental,rare,text_focused,0.592,Improved auto-classification with 59.2% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Critical Habitat (DNR Conservation) - Loon,MN-plates_image-038.jpg,multicolor,dark_on_light,text_focused,environmental,rare,text_focused,0.573,Improved auto-classification with 57.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Critical Habitat (DNR Conservation) - Pheasant,MN-plates_image-043.jpg,multicolor,dark_on_light,text_focused,environmental,rare,text_focused,0.59,Improved auto-classification with 59.0% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Critical Habitat (DNR Conservation) - Pollinator,MN-plates_image-046.jpg,white,dark_on_light,text_focused,environmental,rare,text_focused,0.563,Improved auto-classification with 56.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Critical Habitat (DNR Conservation) - Wild Turkey,MN-plates_image-045.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.613,Improved auto-classification with 61.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Disabled,MN-plates_image-048.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.675,Improved auto-classification with 67.5% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Disabled American Veteran Organization,MN-plates_image-115.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.627,Improved auto-classification with 62.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Disabled Moped,MN-plates_image-050.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.693,Improved auto-classification with 69.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Disabled Motorcycle,MN-plates_image-049.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.692,Improved auto-classification with 69.2% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Firefighter,MN-plates_image-051.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.616,Improved auto-classification with 61.6% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Firefighter (Retired),MN-plates_image-053.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.653,Improved auto-classification with 65.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Firefighter (Retired) - Motorcycle,MN-plates_image-054.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.657,Improved auto-classification with 65.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Firefighter Motorcycle,MN-plates_image-052.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.637,Improved auto-classification with 63.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Gold Star Family,MN-plates_image-055.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.634,Improved auto-classification with 63.4% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Gold Star Family motorcycle,MN-plates_image-056.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.651,Improved auto-classification with 65.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Honorary Consulate,MN-plates_image-057.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.593,Improved auto-classification with 59.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Law Enforcement Memorial,MN-plates_image-059.jpg,multicolor,dark_on_light,text_focused,historical,rare,text_focused,0.649,Improved auto-classification with 64.9% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Law Enforcement Memorial Motorcycle,MN-plates_image-060.jpg,white,dark_on_light,text_focused,historical,rare,text_focused,0.583,Improved auto-classification with 58.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Limousine,MN-plates_image-061.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.657,Improved auto-classification with 65.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Minnesota 100,MN-plates_image-062.jpg,black,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.545,Improved auto-classification with 54.5% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Minnesota Golf,MN-plates_image-064.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.644,Improved auto-classification with 64.4% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Minnesota Golf Motorcycle,MN-plates_image-065.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.557,Improved auto-classification with 55.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Minnesota State Parks & Trails,MN-plates_image-067.jpg,white,dark_on_light,text_focused,environmental,rare,text_focused,0.583,Improved auto-classification with 58.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Minnesota State Parks & Trails motorcycle,MN-plates_image-068.jpg,white,dark_on_light,text_focused,environmental,rare,text_focused,0.655,Improved auto-classification with 65.5% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,National Guard (MN),MN-plates_image-069.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.666,Improved auto-classification with 66.6% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Personalized,MN-plates_image-070.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.626,Improved auto-classification with 62.6% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Personalized Moped,MN-plates_image-072.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.701,Improved auto-classification with 70.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Personalized Motorcycle,MN-plates_image-071.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.701,Improved auto-classification with 70.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Personalized Motorcycle - Vertical,MN-plates_image-075.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.924,Improved auto-classification with 92.4% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Ready Reserve,ready-reserve.png,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.661,Improved auto-classification with 66.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
